,Date,SumA,SumB,SumC,SumD,POD,FAR,Accuracy,Start,Duration
2019049,2019-02-18 00:00:00,6526866,798453,868675,1809976,0.8825407093274177,0.10899907567165334,0.8333533587165896,2021-03-11 15:24:23.341799,40.133173
2019050,2019-02-19 00:00:00,8407487,736484,747207,1277111,0.9183799043419693,0.0805431250820896,0.8671514499669556,2021-03-11 15:24:23.341799,40.059403
2019051,2019-02-20 00:00:00,7944663,736282,973235,1245335,0.8908672200556679,0.08481588122030494,0.8431565991697796,2021-03-11 15:24:23.341799,40.82899
2019052,2019-02-21 00:00:00,7643928,813266,871331,1440846,0.8976741635222135,0.09616262793545945,0.8435751725890026,2021-03-11 15:24:23.341799,41.236441
2019053,2019-02-22 00:00:00,9268749,768635,813499,1328026,0.9193137284462751,0.07657722370689414,0.870092304655532,2021-03-11 15:24:23.341799,42.019304
2019054,2019-02-23 00:00:00,9134768,807814,650247,873539,0.9335466527133581,0.08124790924530469,0.8728402053727911,2021-03-11 15:24:23.341799,41.330563
2019055,2019-02-24 00:00:00,9979454,714909,645008,898766,0.9392902906518937,0.06684914286152434,0.8888787566277448,2021-03-11 15:24:23.341799,42.270812
2019056,2019-02-25 00:00:00,8162142,647803,734441,1157993,0.9174468444795041,0.07353087902364884,0.8708470331689805,2021-03-11 15:24:23.341799,41.547542
2019057,2019-02-26 00:00:00,8695540,717648,869744,1387544,0.9090728513654168,0.07623857082212743,0.8639822403130772,2021-03-11 15:24:23.341799,41.354438
2019058,2019-02-27 00:00:00,9354090,741331,695014,1244124,0.9308382120435812,0.07343240068938185,0.8806483062653148,2021-03-11 15:24:23.341799,41.188815
2019059,2019-02-28 00:00:00,9780204,837048,857329,1308163,0.9194052794007783,0.07883847910928364,0.867448100345278,2021-03-11 15:24:23.341799,41.586421
2019060,2019-03-01 00:00:00,10683717,1068934,767664,1602132,0.9329631945701571,0.09095258593146346,0.8699518574932517,2021-03-11 15:24:23.341799,41.811692
2019061,2019-03-02 00:00:00,11341817,1025620,612863,1499200,0.9487344705169858,0.0829290660627582,0.8868411892675853,2021-03-11 15:24:23.341799,42.03938
2019062,2019-03-03 00:00:00,12446982,1020026,693572,1718473,0.9472189680891688,0.0757425851384361,0.8920843705225998,2021-03-11 15:24:23.341799,42.175611
2019063,2019-03-04 00:00:00,12672046,1095806,760629,1609823,0.943374718736216,0.07959164581374059,0.8849671564000777,2021-03-11 15:24:23.341799,41.206347
2019064,2019-03-05 00:00:00,12172096,1102133,768100,1734547,0.9406423210282132,0.0830280236991542,0.8814573303358663,2021-03-11 15:24:23.341799,42.220815
2019065,2019-03-06 00:00:00,11432023,1179611,896289,1697540,0.9272983195104082,0.09353355798304962,0.8634766991310951,2021-03-11 15:24:23.341799,41.899129
2019066,2019-03-07 00:00:00,10923760,1281084,977755,1861846,0.9178461733653237,0.10496520889574663,0.8498556111574738,2021-03-11 15:24:23.341799,41.610227
2019067,2019-03-08 00:00:00,12398497,1108443,592729,1538400,0.954374667948968,0.08206470155342364,0.8912159806942916,2021-03-11 15:24:23.341799,41.889301
2019068,2019-03-09 00:00:00,12384139,1240902,607295,1309502,0.953254198112387,0.09107510208593134,0.8810824691391069,2021-03-11 15:24:23.341799,42.325213
2019069,2019-03-10 00:00:00,12844325,1127938,591995,1231909,0.9559406891172583,0.08072693736154266,0.8911170665643128,2021-03-11 15:24:23.341799,42.259064
2019070,,,,,,,,,,
2019071,,,,,,,,,,
2019072,2019-03-13 00:00:00,13025770,1196833,540261,1092381,0.9601754558868397,0.08415006732593183,0.8904404189276167,2021-03-11 15:24:23.341799,42.579745
2019073,2019-03-14 00:00:00,14134675,1144680,372769,897886,0.97430498439284,0.07491677495548732,0.9083112940717256,2021-03-11 15:24:23.341799,42.357978
2019074,2019-03-15 00:00:00,16142093,1212817,524485,1044127,0.9685307325834973,0.069883220368184,0.9081935170419122,2021-03-11 15:24:23.341799,42.322708
2019075,2019-03-16 00:00:00,15589449,1253419,464787,1390851,0.9710489493240289,0.0744183829024843,0.9081099848298041,2021-03-11 15:24:23.341799,42.366804
2019076,2019-03-17 00:00:00,16520373,1432780,458041,1196769,0.9730221562508724,0.0798065944182618,0.9035687184844239,2021-03-11 15:24:23.341799,42.758707
2019077,2019-03-18 00:00:00,12919224,1173780,449703,1026546,0.9663620722889728,0.08328813360160829,0.8957250550170904,2021-03-11 15:24:23.341799,43.175927
2019078,2019-03-19 00:00:00,16548163,1518645,575426,1251243,0.9663957129548018,0.08405718375930048,0.8947357970655406,2021-03-11 15:24:23.341799,42.809919
2019079,2019-03-20 00:00:00,16394879,1430243,473470,1092833,0.9719314557696191,0.08023748729461712,0.9018270704705817,2021-03-11 15:24:23.341799,43.409162
2019080,2019-03-21 00:00:00,15495347,1503275,446316,1024829,0.9720031718146344,0.08843510962241527,0.894444201705414,2021-03-11 15:24:23.341799,42.472189
2019081,2019-03-22 00:00:00,16144507,1315793,550585,1093883,0.9670211460949122,0.07535912899549263,0.9023082614769256,2021-03-11 15:24:23.341799,42.707134
2019082,2019-03-23 00:00:00,16554541,1442949,359990,1095096,0.9787171160702002,0.08017501329352038,0.907316182699916,2021-03-11 15:24:23.341799,43.041466
2019083,2019-03-24 00:00:00,16018842,1411228,452548,1302668,0.9725252088621543,0.08096513668619805,0.9028538850033302,2021-03-11 15:24:23.341799,43.461764
2019084,2019-03-25 00:00:00,10748167,1164008,511923,1146099,0.9545365090332315,0.09771582435617342,0.8764991399903774,2021-03-11 15:24:23.341799,43.092098
2019085,2019-03-26 00:00:00,14837473,1676071,364506,1154241,0.9760224639173624,0.10149674715494142,0.8868376181373737,2021-03-11 15:24:23.341799,43.481315
2019086,2019-03-27 00:00:00,14396974,1752004,400483,1437202,0.9729356875306345,0.10849008525493069,0.8803287191181599,2021-03-11 15:24:23.341799,44.055416
2019087,2019-03-28 00:00:00,15477923,1701447,435689,1271177,0.9726216147534577,0.09904012778117009,0.8868416131197344,2021-03-11 15:24:23.341799,43.330253
2019088,2019-03-29 00:00:00,16942175,1700133,444866,1401073,0.9744139327675134,0.09119755987295135,0.8953058795122882,2021-03-11 15:24:23.341799,42.449259
2019089,2019-03-30 00:00:00,18063425,1797727,364488,1147033,0.9802208747132679,0.09051473952769708,0.8988327290648203,2021-03-11 15:24:23.341799,43.513749
2019090,2019-03-31 00:00:00,16479831,1292328,351774,1082335,0.9791003888220998,0.07271643248296394,0.9143976331060256,2021-03-11 15:24:23.341799,44.572062
2019091,2019-04-01 00:00:00,17884151,1525962,395703,1113611,0.9783530546797584,0.07861685297762049,0.9081396923539062,2021-03-11 15:24:23.341799,43.90081
2019092,2019-04-02 00:00:00,15647244,1440271,378337,1354417,0.976391682772687,0.08428791430468385,0.9033697127283355,2021-03-11 15:24:23.341799,43.510775
2019093,2019-04-03 00:00:00,14944231,1467401,421852,1343398,0.9725465494361836,0.0894122534553541,0.896062867107791,2021-03-11 15:24:23.341799,43.31389
2019094,2019-04-04 00:00:00,18057523,1474014,548924,1416214,0.9704981826997922,0.07546840783702788,0.9058953070649298,2021-03-11 15:24:23.341799,43.594634
2019095,2019-04-05 00:00:00,22042497,1595049,429040,1428485,0.9809074029960656,0.06747946677713498,0.9206086148965814,2021-03-11 15:24:23.341799,43.900263
2019096,2019-04-06 00:00:00,19304800,1545930,431527,1294944,0.9781353946962877,0.07414272785653069,0.9124135449739762,2021-03-11 15:24:23.341799,43.906696
2019097,2019-04-07 00:00:00,18045005,1278804,453464,1217046,0.9754864037667117,0.06617763609648594,0.9174887263549725,2021-03-11 15:24:23.341799,44.82627
2019098,2019-04-08 00:00:00,17543435,1405311,289608,1032685,0.983760034672714,0.07416379954641854,0.9163871669330812,2021-03-11 15:24:23.341799,43.794392
2019099,2019-04-09 00:00:00,16054607,1223664,278459,932090,0.9829512107524698,0.07082097508483343,0.9187550638710312,2021-03-11 15:24:23.341799,44.847871
2019100,2019-04-10 00:00:00,17936035,1435249,257242,988475,0.985860601144038,0.07409157802859119,0.9179079925348987,2021-03-11 15:24:23.341799,43.870164
2019101,2019-04-11 00:00:00,17538101,1278607,253949,848519,0.9857268274313528,0.06795062133078751,0.923061275225441,2021-03-11 15:24:23.341799,44.819091
2019102,2019-04-12 00:00:00,12775886,1016485,134268,650999,0.9895998142237498,0.07369907610518887,0.9210603940089609,2021-03-11 15:24:23.341799,44.59848
2019103,2019-04-13 00:00:00,12684319,1023862,176161,621262,0.9863021442434498,0.07468985126473017,0.9172717661394865,2021-03-11 15:24:23.341799,31.176624
2019104,2019-04-14 00:00:00,17083096,1228986,266310,973343,0.9846501949403916,0.06711339540746923,0.9235210583613168,2021-03-11 15:24:23.341799,30.1038
2019105,2019-04-15 00:00:00,17741123,1200529,199793,694220,0.9888638350461035,0.06338037463680571,0.9294038289112061,2021-03-11 15:24:23.341799,30.497622
2019106,2019-04-16 00:00:00,16769180,1099746,172972,642575,0.9897904351229997,0.06154516505356841,0.931883655482282,2021-03-11 15:24:23.341799,31.107993
2019107,2019-04-17 00:00:00,17801858,1411563,232808,995800,0.9870910833613442,0.0734675516660984,0.9195593059769165,2021-03-11 15:24:23.341799,31.005957
2019108,2019-04-18 00:00:00,17169405,1175471,247430,741602,0.9857936301285509,0.06407625758822245,0.9264038599956098,2021-03-11 15:24:23.341799,30.535617
2019109,2019-04-19 00:00:00,15964444,933284,135675,452495,0.9915730436526587,0.055231330507864725,0.9388673661484243,2021-03-11 15:24:23.341799,30.182836
2019110,2019-04-20 00:00:00,15780672,797074,182693,533313,0.9885554831327856,0.048080963479594875,0.9433456082867385,2021-03-11 15:24:23.341799,30.751642
2019111,2019-04-21 00:00:00,14688989,866923,154411,606488,0.9895973294528208,0.055729487284319944,0.9374060286657729,2021-03-11 15:24:23.341799,30.867885
2019112,2019-04-22 00:00:00,14689303,924748,168871,595573,0.9886344715036989,0.05922537335122064,0.9332283582832245,2021-03-11 15:24:23.341799,30.369859
2019113,2019-04-23 00:00:00,15004655,752539,186552,522472,0.9877197381353569,0.047758439732353365,0.942968628254527,2021-03-11 15:24:23.341799,30.611366
2019114,2019-04-24 00:00:00,15062473,817564,204914,533833,0.9865783188701511,0.05148375913733702,0.9384745598715285,2021-03-11 15:24:23.341799,31.30628
2019115,2019-04-25 00:00:00,15700884,833466,262490,624886,0.983556734309426,0.05040815030527357,0.9370925705065043,2021-03-11 15:24:23.341799,30.84084
2019116,2019-04-26 00:00:00,15091887,832015,160447,434319,0.9894804952474815,0.052249442379135466,0.9399187634257193,2021-03-11 15:24:23.341799,30.404979
2019117,2019-04-27 00:00:00,14437770,818935,172400,446311,0.9882000004106728,0.053677055432349255,0.9375553371325829,2021-03-11 15:24:23.341799,30.845802
2019118,2019-04-28 00:00:00,15970288,1010186,169824,600057,0.9894781399286449,0.05949103658708232,0.9335218929424228,2021-03-11 15:24:23.341799,31.504263
2019119,2019-04-29 00:00:00,14415983,948366,268320,638397,0.9817274268993224,0.061725101401953315,0.925223952751467,2021-03-11 15:24:23.341799,31.458782
2019120,2019-04-30 00:00:00,13100456,827997,165540,505882,0.9875214797290758,0.05944644390873847,0.931948937918989,2021-03-11 15:24:23.341799,30.830599
2019121,2019-05-01 00:00:00,13730690,674845,91685,306247,0.9933669141518733,0.04684622959161183,0.9482195623498199,2021-03-11 15:24:23.341799,31.23636
2019122,2019-05-02 00:00:00,14430840,690632,164570,489134,0.9887245373716805,0.045672273175521534,0.9457881167221209,2021-03-11 15:24:23.341799,31.204539
2019123,2019-05-03 00:00:00,14038941,625349,81027,265153,0.9942615309043193,0.04264434213998768,0.9529411137692557,2021-03-11 15:24:23.341799,31.339579
2019124,2019-05-04 00:00:00,13416989,585040,124349,328811,0.9908170817388946,0.04178251594822436,0.9509249585045204,2021-03-11 15:24:23.341799,30.575585
2019125,2019-05-05 00:00:00,13636324,632609,188735,445096,0.9863483403578965,0.04433470953994948,0.9448864653563595,2021-03-11 15:24:23.341799,30.996992
2019126,2019-05-06 00:00:00,12535930,632029,155154,386741,0.9877745667745954,0.04799749148672167,0.9425826854173648,2021-03-11 15:24:23.341799,32.051903
2019127,2019-05-07 00:00:00,13025341,662774,111971,282358,0.991476871372165,0.04841966918016104,0.9449850466296902,2021-03-11 15:24:23.341799,32.011798
2019128,2019-05-08 00:00:00,11661310,563908,126912,408096,0.9892339998347504,0.04612662121853369,0.9458614604474874,2021-03-11 15:24:23.341799,31.094363
2019129,2019-05-09 00:00:00,11425909,568654,159949,434330,0.9861944622487173,0.047409313703217035,0.9421231118795518,2021-03-11 15:24:23.341799,31.483146
2019130,2019-05-10 00:00:00,11296247,579597,158839,353323,0.9861337575291883,0.04880469969123879,0.9403910524421767,2021-03-11 15:24:23.341799,31.670008
2019131,2019-05-11 00:00:00,9597533,447491,124763,298727,0.9871673316673345,0.04454852472229036,0.945335699030445,2021-03-11 15:24:23.341799,32.345752
2019132,2019-05-12 00:00:00,9944565,438730,114681,257116,0.9885994437356438,0.04225344652155217,0.9485442802348878,2021-03-11 15:24:23.341799,31.179888
2019133,2019-05-13 00:00:00,10488286,510593,95674,268013,0.9909604722618,0.046422276306521786,0.9466434782425026,2021-03-11 15:24:23.341799,31.415122
2019134,2019-05-14 00:00:00,9365623,495149,94087,242774,0.9900539234289423,0.05021401975423425,0.9422183559655462,2021-03-11 15:24:23.341799,31.722447
2019135,2019-05-15 00:00:00,10203834,810428,89615,290583,0.9912939773636611,0.07357987307728833,0.9210104735108114,2021-03-11 15:24:23.341799,31.302685
2019136,2019-05-16 00:00:00,10524045,513260,85662,223369,0.9919260729820343,0.0465022938117593,0.9472145016682038,2021-03-11 15:24:23.341799,31.190054
2019137,2019-05-17 00:00:00,11048331,370063,58868,174603,0.9947000139279039,0.032409373857654585,0.9631877815268199,2021-03-11 15:24:23.341799,32.584529
2019138,2019-05-18 00:00:00,10851031,351601,83839,155526,0.9923328763853617,0.03138557081942886,0.9619437061554902,2021-03-11 15:24:23.341799,32.163943
2019139,2019-05-19 00:00:00,10764860,441133,96195,212275,0.9911431255987563,0.039365810776430074,0.9533345150355688,2021-03-11 15:24:23.341799,31.926226
2019140,2019-05-20 00:00:00,10493366,466154,108900,287001,0.989728610846021,0.0425341620800911,0.9493586367251378,2021-03-11 15:24:23.341799,31.83281
2019141,2019-05-21 00:00:00,11416257,545703,98218,236681,0.9914700409701701,0.04561986497196112,0.9476353270375792,2021-03-11 15:24:23.341799,31.813468
2019142,2019-05-22 00:00:00,9616735,433729,70671,188922,0.9927048582458503,0.043155121992377664,0.951076895113189,2021-03-11 15:24:23.341799,31.597774
2019143,2019-05-23 00:00:00,9625308,301365,93684,159209,0.9903607287669338,0.03035911427726087,0.9611919604431073,2021-03-11 15:24:23.341799,31.544023
2019144,2019-05-24 00:00:00,9645707,301192,72347,159739,0.9925554025528156,0.03027998977369731,0.9633029226391433,2021-03-11 15:24:23.341799,30.921342
2019145,2019-05-25 00:00:00,8798831,310377,54961,153727,0.9937923773226206,0.03407288537049544,0.9607917924819079,2021-03-11 15:24:23.341799,31.106879
2019146,2019-05-26 00:00:00,6866400,285304,60907,133573,0.9912076944186248,0.03989314994021005,0.9528719944940122,2021-03-11 15:24:23.341799,31.34322
2019147,2019-05-27 00:00:00,7020977,363580,81137,197397,0.9885756550796002,0.049235180932315915,0.9419663684014714,2021-03-11 15:24:23.341799,31.095085
2019148,2019-05-28 00:00:00,7037718,285599,92540,202718,0.9870215074966432,0.03899858493084486,0.950366177401942,2021-03-11 15:24:23.341799,30.955928
2019149,2019-05-29 00:00:00,7195350,337313,119723,226733,0.9836333827427286,0.04478004657848094,0.941994022428142,2021-03-11 15:24:23.341799,30.952927
2019150,2019-05-30 00:00:00,6630537,330666,101711,214058,0.9848919707057732,0.047501272409380964,0.9405828413246609,2021-03-11 15:24:23.341799,31.244336
2019151,2019-05-31 00:00:00,5468336,306041,65895,151642,0.9880931966880313,0.052999830111542766,0.9379270129711474,2021-03-11 15:24:23.341799,32.351306
